hip,luminosity,temperature
83964,1.159748861,2554.920581
84197,1.625914262,2554.920581
94980,0.762310144,2554.920581
108322,0.714299687,2554.920581
109705,1.361972361,2554.920581
115555,1.231323353,2554.920581
6938,0.739021218,2559.219188
6969,3.3802782,2559.219188
7728,0.970042021,2559.219188
12291,0.791046161,2559.219188
19926,0.41941393,2559.219188
20146,0.612837668,2559.219188
20924,0.797560707,2559.219188
23772,1.605286262,2559.219188
26462,0.039633112,2559.219188
27528,0.465530336,2559.219188
32971,0.663134229,2559.219188
38392,0.552839912,2559.219188
39298,0.829151064,2559.219188
42109,7.828356705,2559.219188
45522,86.6533977,2559.219188
49491,2.866213359,2559.219188
53911,0.085035574,2559.219188
57291,1.12590997,2559.219188
62334,25.23192606,2559.219188
63029,1.608825805,2559.219188
63471,0.220096355,2559.219188
64109,0.496856335,2559.219188
64500,0.81293793,2559.219188
65275,1.450322462,2559.219188
65518,0.95102092,2559.219188
65963,0.455660514,2559.219188
67754,5.783052382,2559.219188
71516,0.456766178,2559.219188
72562,1.319851429,2559.219188
73547,0.402192641,2559.219188
75146,6.939208475,2559.219188
75363,0.554329149,2559.219188
76121,0.607077339,2559.219188
78186,0.93544026,2559.219188
78451,109.0292705,2559.219188
79405,1.622400318,2559.219188
82251,7.024668226,2559.219188
83503,2.805043805,2559.219188
93654,0.483598662,2559.219188
93889,0.878198769,2559.219188
94001,0.864050795,2559.219188
96819,4.872908839,2559.219188
107450,3.441652619,2559.219188
111349,0.514266763,2559.219188
116139,0.8406863,2559.219188
117418,2.605902723,2559.219188
1947,2.12401568,2563.526198
2827,1.405407286,2563.526198
3560,2.119371427,2563.526198
4105,18.16270297,2563.526198
7725,10.69787494,2563.526198
8159,2.264452677,2563.526198
8621,0.346286407,2563.526198
9121,0.829438721,2563.526198
9219,1.738859758,2563.526198
11028,0.56515315,2563.526198
11232,1.779103329,2563.526198
13725,0.348972177,2563.526198
15430,0.589876489,2563.526198
21684,2.132519167,2563.526198
22265,0.733449235,2563.526198
23431,0.330985808,2563.526198
24072,698.9813034,2563.526198
27923,0.856271047,2563.526198
28267,0.617220043,2563.526198
29168,5.368243284,2563.526198
39444,0.595386851,2563.526198
41588,2474.822255,2563.526198
42430,2.494265391,2563.526198
45859,0.417098483,2563.526198
48695,7.660726887,2563.526198
51945,1.234657601,2563.526198
52610,1.045584284,2563.526198
53594,1842.362095,2563.526198
56568,0.703879324,2563.526198
57272,10.7747429,2563.526198
57799,0.545555878,2563.526198
57992,0.308706372,2563.526198
59245,8.749601767,2563.526198
63088,0.616093127,2563.526198
63941,3.547133146,2563.526198
69764,1.238764253,2563.526198
71526,1.520094361,2563.526198
72659,0.476106445,2563.526198
72757,2.387681437,2563.526198
73163,4.40124516,2563.526198
73642,0.245141273,2563.526198
74271,0.604001541,2563.526198
76156,0.975688192,2563.526198
78890,0.844561621,2563.526198
80823,2.141284028,2563.526198
81456,0.438395951,2563.526198
84513,8.743538416,2563.526198
85396,0.613565427,2563.526198
86540,0.568318159,2563.526198
87420,2.844168484,2563.526198
90025,19.07486264,2563.526198
90588,1.812361455,2563.526198
92208,2.56674815,2563.526198
92726,1.303832186,2563.526198
94617,0.365290958,2563.526198
95328,1.075129437,2563.526198
100182,0.667848714,2563.526198
106799,0.342319341,2563.526198
106990,0.652840997,2563.526198
107107,1.270022062,2563.526198
107958,0.508919396,2563.526198
115386,0.555242204,2563.526198
116410,0.406837963,2563.526198
8969,1.736094939,2567.841629
10775,33.95309102,2567.841629
11873,5.974888799,2567.841629
14031,0.441916389,2567.841629
15207,0.461827719,2567.841629
15278,0.555898014,2567.841629
18267,0.544621281,2567.841629
23189,0.230491843,2567.841629
24419,0.621599498,2567.841629
26227,94.1228366,2567.841629
30579,0.433871423,2567.841629
30687,9.968525499,2567.841629
35049,15.42278742,2567.841629
38784,0.48833952,2567.841629
41951,9.029081569,2567.841629
49371,13.5851006,2567.841629
53101,1.327328871,2567.841629
57927,1.804840013,2567.841629
58070,1.087708416,2567.841629
60282,114.7476563,2567.841629
65150,4.24278098,2567.841629
67084,0.411955786,2567.841629
67449,5.840442717,2567.841629
70353,0.640327609,2567.841629
71741,0.825450306,2567.841629
73544,1.631073929,2567.841629
73611,1.525172867,2567.841629
75203,1.7977883,2567.841629
76893,4.993342144,2567.841629
96576,0.726823354,2567.841629
101997,0.407845375,2567.841629
102406,0.574156197,2567.841629
105276,3.45001981,2567.841629
105993,5.713141168,2567.841629
109883,45.24736345,2567.841629
111915,6.941091091,2567.841629
112030,2.539421046,2567.841629
112245,0.439388634,2567.841629
117668,2.467861639,2567.841629
118075,0.578814804,2567.841629
1297,0.832868378,2572.1655
3185,2.022208227,2572.1655
11290,1.199246644,2572.1655
12174,1.918436573,2572.1655
18732,0.639833002,2572.1655
22064,1.111451726,2572.1655
22727,2.027304027,2572.1655
24133,1.123697534,2572.1655
37337,3.118054415,2572.1655
38835,369.9303517,2572.1655
45940,0.493160102,2572.1655
46237,0.975220973,2572.1655
48055,27.7868239,2572.1655
48423,0.598584065,2572.1655
49482,0.854332962,2572.1655
53087,0.62921673,2572.1655
54190,0.633549838,2572.1655
56498,1.348792923,2572.1655
60968,0.714124387,2572.1655
61213,0.607800999,2572.1655
61708,4.413980253,2572.1655
64219,0.586236153,2572.1655
69362,1.953280388,2572.1655
71938,0.823994764,2572.1655
75640,1.465791492,2572.1655
80218,0.611596356,2572.1655
92223,539.9739585,2572.1655
94268,11.43109607,2572.1655
95428,0.605286277,2572.1655
95821,1.443797568,2572.1655
104633,0.636620676,2572.1655
108950,2.249855219,2572.1655
110310,3437.953856,2572.1655
114502,17.64696138,2572.1655
115687,0.417597352,2572.1655
120290,113.47647,2572.1655
1438,0.251482118,2576.497829
2822,0.775907489,2576.497829
3662,12.98090658,2576.497829
12278,1.139052669,2576.497829
12806,0.409274561,2576.497829
13588,0.562789259,2576.497829
15856,1.821924279,2576.497829
16460,1.441537488,2576.497829
19198,0.635706157,2576.497829
22576,1.346808457,2576.497829
23157,0.792383642,2576.497829
27047,39.2162977,2576.497829
27263,7.74399319,2576.497829
31528,0.522749027,2576.497829
37520,1.81132579,2576.497829
43632,8.393206147,2576.497829
48691,0.877596717,2576.497829
50534,0.664245389,2576.497829
51285,0.895751965,2576.497829
53908,4.300096341,2576.497829
55006,7.754476277,2576.497829
57019,0.670947194,2576.497829
58939,0.678734937,2576.497829
62474,1.013993388,2576.497829
63995,0.628088064,2576.497829
64761,0.558519449,2576.497829
74237,0.29254946,2576.497829
76135,1.948967079,2576.497829
76200,0.553835438,2576.497829
79239,1.254806081,2576.497829
81831,0.307010238,2576.497829
82502,0.268033245,2576.497829
84537,3.215075109,2576.497829
85058,1.508956065,2576.497829
96976,0.556622008,2576.497829
98965,0.394297969,2576.497829
102471,0.54036497,2576.497829
103754,0.619554336,2576.497829
105392,0.797120611,2576.497829
106336,1.799926194,2576.497829
108756,0.515653466,2576.497829
110084,0.506100675,2576.497829
795,1.417472417,2580.838635
3391,0.940390614,2580.838635
5305,1.020712246,2580.838635
6158,3.161531364,2580.838635
6223,3.965225887,2580.838635
10303,1.242347585,2580.838635
12368,0.297877665,2580.838635
14328,261.6389782,2580.838635
16012,0.414685045,2580.838635
16176,0.184009372,2580.838635
22241,1.561830607,2580.838635
23796,1.93483679,2580.838635
30544,0.561458347,2580.838635
35076,12.67819761,2580.838635
37567,1.420901441,2580.838635
39157,0.316143845,2580.838635
39409,1.088298131,2580.838635
43443,1011.998866,2580.838635
50131,2.598581751,2580.838635
50170,2.676624695,2580.838635
50257,2.729222123,2580.838635
58524,1.874114317,2580.838635
58815,0.661554438,2580.838635
63433,1.932436707,2580.838635
65291,0.854493202,2580.838635
66001,1.86600293,2580.838635
68602,0.715411252,2580.838635
70449,1.919144203,2580.838635
72998,0.269518266,2580.838635
74585,3.258736541,2580.838635
79019,2.451052131,2580.838635
79319,3.098536347,2580.838635
81522,0.512196625,2580.838635
82757,2.074592723,2580.838635
83761,0.854537489,2580.838635
85149,52.40953285,2580.838635
86877,4.211903363,2580.838635
88853,2.181852692,2580.838635
89599,47.41098275,2580.838635
92011,0.815123858,2580.838635
93286,0.888430087,2580.838635
95125,2.058729476,2580.838635
100649,2.335087111,2580.838635
104236,1.615697496,2580.838635
111029,0.544070806,2580.838635
1802,0.809167894,2585.187936
2941,0.967718836,2585.187936
6698,5.592371358,2585.187936
11053,1.60145755,2585.187936
12638,0.472840468,2585.187936
14311,2.426785926,2585.187936
20822,1.283778351,2585.187936
25757,3.578543949,2585.187936
26877,137.4475929,2585.187936
28436,0.385197815,2585.187936
37835,0.866998225,2585.187936
38952,0.732691932,2585.187936
39417,1.04467237,2585.187936
39726,0.352334881,2585.187936
47663,0.839813473,2585.187936
48567,4.472331174,2585.187936
52236,1.123040611,2585.187936
53716,134.1126602,2585.187936
61382,0.737142196,2585.187936
61987,0.920263653,2585.187936
61998,0.39378719,2585.187936
71566,1.816939739,2585.187936
71846,1.035443399,2585.187936
75726,10.97558976,2585.187936
77358,0.64458151,2585.187936
77493,1.599027074,2585.187936
78704,0.48291663,2585.187936
85667,1.387647296,2585.187936
90213,0.563638685,2585.187936
92589,0.789183248,2585.187936
98339,159.2884717,2585.187936
102709,0.569274558,2585.187936
103464,2.387760814,2585.187936
108357,64.64438041,2585.187936
115066,0.824856749,2585.187936
115246,4.36970864,2585.187936
118215,0.532272667,2585.187936
733,2.076523774,2589.545751
1625,0.780862078,2589.545751
4976,1.254957394,2589.545751
5998,2.224052085,2589.545751
6088,2.80235987,2589.545751
6973,3.762610392,2589.545751
7822,0.597605064,2589.545751
7990,0.587512295,2589.545751
18263,0.909160044,2589.545751
19584,0.690867437,2589.545751
19941,1.592662723,2589.545751
20116,32.88068052,2589.545751
20454,74.34744995,2589.545751
21035,3.254172391,2589.545751
21307,3.828849092,2589.545751
21973,4.517269995,2589.545751
23027,0.545049139,2589.545751
25038,0.508689267,2589.545751
25300,1.813337584,2589.545751
25900,0.590685837,2589.545751
29271,0.670588687,2589.545751
29291,0.162124595,2589.545751
30313,123.0700293,2589.545751
31540,0.964657861,2589.545751
34366,2.53803635,2589.545751
35850,0.550948635,2589.545751
40486,103.5595083,2589.545751
41185,0.62939036,2589.545751
44262,0.704580107,2589.545751
44346,42.86124591,2589.545751
44353,10.78842441,2589.545751
50665,3.780132378,2589.545751
54536,0.465740485,2589.545751
55837,3.138515053,2589.545751
59614,0.616729464,2589.545751
61595,1.28287737,2589.545751
63703,2.449288286,2589.545751
64632,13.93125623,2589.545751
65721,2.314890309,2589.545751
66776,2.807820561,2589.545751
71384,1.950551733,2589.545751
71979,0.281422011,2589.545751
75524,2.931151052,2589.545751
78576,1.32106567,2589.545751
79143,0.601085911,2589.545751
79308,0.501233477,2589.545751
81218,1.664367591,2589.545751
81297,1.23957038,2589.545751
81519,4.922283032,2589.545751
81605,0.494821753,2589.545751
81926,1.331863234,2589.545751
82573,0.693792306,2589.545751
86375,3.039350731,2589.545751
89709,0.395461213,2589.545751
91529,2.88231127,2589.545751
93528,0.961896376,2589.545751
96597,0.614024885,2589.545751
98677,0.345218426,2589.545751
100643,35.60960347,2589.545751
104768,1.987029921,2589.545751
104903,0.8318959,2589.545751
115976,0.544541957,2589.545751
116523,2.815021322,2589.545751
117512,8.409489055,2589.545751
2463,360.2754387,2593.912097
6360,6.882408582,2593.912097
11537,0.494728694,2593.912097
13748,0.225802772,2593.912097
25148,0.988408377,2593.912097
29568,0.550855426,2593.912097
29880,3.062621189,2593.912097
36975,2.949051049,2593.912097
37686,1.280353133,2593.912097
40337,0.254469673,2593.912097
47584,377.6958166,2593.912097
51783,0.519602308,2593.912097
61483,17.4017181,2593.912097
68066,1.016011448,2593.912097
68091,1.227112576,2593.912097
70395,0.474522014,2593.912097
73141,1.306347654,2593.912097
75792,42.4881945,2593.912097
80109,0.723107454,2593.912097
83983,1.510446712,2593.912097
85024,0.962498364,2593.912097
90004,0.836157877,2593.912097
96088,4.907107158,2593.912097
96616,552.7042644,2593.912097
99665,0.802745391,2593.912097
102075,3.542758272,2593.912097
105397,164.6454068,2593.912097
3224,1.821392668,2598.286994
5980,0.822693084,2598.286994
6258,33.83173742,2598.286994
7446,1.867828002,2598.286994
8648,4.267979969,2598.286994
11208,3.264909229,2598.286994
13934,0.701034529,2598.286994
14997,0.483222379,2598.286994
19431,2.745805761,2598.286994
20044,1.112758735,2598.286994
20925,1.710651312,2598.286994
23383,0.491169366,2598.286994
25571,0.651346017,2598.286994
28796,1.376224778,2598.286994
29596,0.692567031,2598.286994
37149,84.25469683,2598.286994
38018,0.738067965,2598.286994
39830,3.801301309,2598.286994
53533,1.928633154,2598.286994
56261,4.542540098,2598.286994
64028,1.29678938,2598.286994
69102,1.215942258,2598.286994
69964,0.384847183,2598.286994
72294,3.47677956,2598.286994
75249,1.192055304,2598.286994
77617,0.733876711,2598.286994
83877,0.548354861,2598.286994
88365,0.386146805,2598.286994
88395,0.807835224,2598.286994
88553,0.44740548,2598.286994
90732,0.360891633,2598.286994
98096,1.154653949,2598.286994
105157,0.957646106,2598.286994
105359,0.565308311,2598.286994
107658,1.032821772,2598.286994
110285,0.53397431,2598.286994
118071,284.5224976,2598.286994
2449,8.190304407,2602.67046
5407,5.730053047,2602.67046
7211,0.605592455,2602.67046
8887,1.401012294,2602.67046
9073,0.507634626,2602.67046
13350,0.486277195,2602.67046
14943,0.164417116,2602.67046
15320,3.189814117,2602.67046
15510,0.501835599,2602.67046
15579,2.702733633,2602.67046
18601,2.318897192,2602.67046
20800,1.122413231,2602.67046
20998,1.56659978,2602.67046
21984,12.13908897,2602.67046
23890,1.255477843,2602.67046
31990,0.854153761,2602.67046
32892,1.804501521,2602.67046
35458,17.64888335,2602.67046
43861,0.747539,2602.67046
48429,0.978994959,2602.67046
51550,0.588338624,2602.67046
52140,0.540038346,2602.67046
52812,2.588555609,2602.67046
56399,0.531154886,2602.67046
56876,3.408813698,2602.67046
59322,0.931334044,2602.67046
59707,0.609588213,2602.67046
61744,3.133919975,2602.67046
69085,5.367925568,2602.67046
69124,0.616722752,2602.67046
71753,6.350370308,2602.67046
74989,0.503923307,2602.67046
76090,1.156940608,2602.67046
76583,0.761168146,2602.67046
77226,0.326474171,2602.67046
81346,3.126322398,2602.67046
81946,7.303117117,2602.67046
82632,1.022721787,2602.67046
83851,4.723814477,2602.67046
84749,3.888518838,2602.67046
87154,0.97347129,2602.67046
88034,0.769333366,2602.67046
89161,38.13381716,2602.67046
89293,1.377836102,2602.67046
89893,14.5353104,2602.67046
91684,1.750488655,2602.67046
91780,0.371627219,2602.67046
92597,1.198451228,2602.67046
94995,29.70803014,2602.67046
96456,1.165291602,2602.67046
96955,1.223675804,2602.67046
101363,2.887026405,2602.67046
102203,0.588797358,2602.67046
108598,0.212089865,2602.67046
110105,0.542542776,2602.67046
112643,0.398806285,2602.67046
114000,2.014009358,2602.67046
114801,4.413730821,2602.67046
407,0.726801877,2607.062513
561,0.734103215,2607.062513
1298,90.55413147,2607.062513
3181,0.639933141,2607.062513
5335,0.700508635,2607.062513
6549,1.041689183,2607.062513
6978,0.753863202,2607.062513
7221,0.753987021,2607.062513
8018,4.053386932,2607.062513
9683,0.90399137,2607.062513
9960,4.393268743,2607.062513
9972,0.392234218,2607.062513
10437,4.476278994,2607.062513
12038,1.293498042,2607.062513
12688,30.19632283,2607.062513
13286,2.807572358,2607.062513
14809,0.800572461,2607.062513
15412,0.79776097,2607.062513
16067,1.109598282,2607.062513
16674,1.628763986,2607.062513
17319,47.46121745,2607.062513
17516,2.315527118,2607.062513
17815,63.29580087,2607.062513
18583,35.28640679,2607.062513
21571,0.495261195,2607.062513
21921,0.45051881,2607.062513
22587,1.80103635,2607.062513
23532,0.652647315,2607.062513
23913,0.396927485,2607.062513
26957,10.27808412,2607.062513
27371,0.417264861,2607.062513
30439,1.944241315,2607.062513
31083,0.742121474,2607.062513
31604,23.87638114,2607.062513
35910,4.156724873,2607.062513
40202,0.191381032,2607.062513
42173,0.612974069,2607.062513
43429,1.028000551,2607.062513
46414,0.503767244,2607.062513
46447,0.989842265,2607.062513
47033,0.368578263,2607.062513
47683,6.134718241,2607.062513
49659,8.816258928,2607.062513
53424,0.91307544,2607.062513
54104,0.985120635,2607.062513
54444,0.62125885,2607.062513
55540,1.638126987,2607.062513
56622,2.080734905,2607.062513
56791,0.715605518,2607.062513
56832,0.7755976,2607.062513
