hip,luminosity,temperature
522,2.453601981496679,6303.954099405309
523,0.0028525396548308127,3719.818455748119
538,0.12563676182036754,4723.612187790311
544,0.48289347717190767,5429.730751587964
560,3.7728939517513633,6955.680236822806
569,1.081519271287043,6046.972924424451
577,0.3813185314691549,5401.1025473633135
599,1.2537781612025005,5971.461669160834
601,0.7053688230163683,5468.4090187676065
606,2.711276733148851,6561.602109895485
616,0.24940327533066803,5286.7087555232765
641,1.2440945148725018,5928.662795375081
669,0.8032361824425599,5875.134233597396
677,106.65091401994088,10625.406633713012
682,0.9752128793001354,5867.57180466523
687,0.01657685223181622,3854.6800562527155
699,2.4622646564521253,6370.803054295158
705,0.9861607376646636,6014.92985129542
723,0.23694407985565347,5036.970817359684
726,2.0542604341943154,5890.322012321262
731,0.02559216829287384,4194.273288699762
737,4.02832831894427,5280.671926994783
738,0.00829701602685142,3804.0657473109172
746,25.271964465434063,6988.564781536702
753,0.4217176849095677,5244.756609406935
754,1.4148838475812815,5670.983533865833
755,3.1349821333472434,4912.167284243307
759,2.7621316980921584,5800.437593085512
765,37.06250751950743,4711.740843614084
768,2.1396753765896954,5742.128942309952
772,0.9484168966207494,5646.525937576086
787,0.17592755032788007,4828.37417620967
794,0.6162588195683308,5183.138231701975
795,1.417472417107182,5547.557630890965
801,0.9433398565343518,5987.189979065372
823,0.2081799241548961,4565.15630336834
840,10.583559390970162,4808.5134012449425
865,7.833995382555314,7032.940844078744
867,1.2373756685091177,6071.247254879856
870,2.2371571210171184,6375.314140191938
873,17.377196062224186,4742.7381778526815
889,1.2069025519333743,6067.1869856988405
897,0.022123634104958104,3921.1629150477656
898,0.031805379301851545,3958.592946749042
910,2.759904008800333,6448.441918845357
914,0.9473438291293725,5601.697844213074
916,0.08931739593551355,4205.4316545829715
919,0.5363462684489805,5420.15213524512
920,1.094367278939293,6042.9474773972215
924,0.4451732213800752,5259.658008992496
929,1.082077495326802,5894.132132217435
934,0.24100149709717256,5020.665377025431
943,0.5519669833194981,5804.124059950326
948,0.08277990189442382,4578.489747573559
950,2.598988058883329,6580.881646344008
955,0.6208791848047139,5971.461669160834
974,0.15443805184674092,4637.22859096697
975,2.1605077358537246,5410.609470867338
996,1.071195108096551,5709.878385699596
999,0.48983814010783305,5471.658760735893
1000,0.8991896849261779,5577.87317263675
1003,0.5503530730365886,5458.684449122721
1006,0.011555709172132868,3823.8388417760084
1013,2.2369028367973782,4878.793247848482
1022,0.2770233107983933,4894.13686326724
1026,4.778899119230358,6869.609713098875
1031,0.3624293365427668,5357.203370465492
1044,0.05656301581627155,4107.186234101257
1055,0.08393937473502046,4017.00351077832
1058,2.8954314776710897,6610.032095033048
1068,0.0029224349985569114,3950.392766032684
1078,0.10059460717940945,4328.442414749455
1083,0.02854912339299338,3879.728362204643
1085,0.1986764687230248,4961.823396560386
1086,4.635651162252525,7270.368603524201
1092,0.010351624437046987,3711.1751137419865
1103,3.337836267248886,6674.161523966186
1113,0.42640592202286104,5458.684449122721
1114,4.517366537646891,6330.511244265693
1119,0.21196995416163839,4835.866735501824
1128,0.5650205915071093,5796.756141116504
1134,1.854721314711007,6295.155047096477
1137,2.3614551474486456,6571.2265712965645
1140,3.165116899353998,6566.410523451448
1144,1.9428304008862087,5815.213657459187
1147,3.839992947211597,6384.357040814874
1148,0.6690911524212388,5501.092963336511
1161,6.59685875428027,6416.2266051943725
1173,0.8350254288706488,5752.9660132222925
1206,0.5239174732419841,5618.849101639487
1240,0.13047640177807632,4540.922656754363
1242,0.0005232645248361127,3452.5083657350333
1274,1.1062957718624742,6095.732179978773
1275,0.22360995180729856,5468.4090187676065
1276,0.009705744138313115,3585.010928641868
1292,0.492773710946464,5439.345532700263
1294,0.32629661373656454,4828.37417620967
1295,0.003768735925836297,3816.2085594305613
1297,0.8328683779759266,5540.868563262799
1299,0.5757215195739006,5326.309051495688
1306,2.8090123339142887,5695.66890622678
1308,0.051697337529440106,4197.985854726929
1322,0.004008327850879091,3748.9340370997115
1334,0.13810235185932485,4866.084384156673
1347,0.2596390820035873,5120.2127178157225
1349,0.6572543209300488,5760.215100621892
1350,0.8620210011897691,5871.3504069152605
1368,0.041510665160321626,4000.132098949701
1382,0.6035299395966904,5774.772144722433
1386,0.009975288378347116,3786.00139733078
1389,0.10073415616211956,4103.639505412454
1392,0.35241017684205095,6010.950108453165
1398,0.03880170177486393,4269.855325050131
1399,0.04529095162954041,3950.392766032684
1402,4.450642165246362,6955.680236822806
1406,0.08264191521417714,4214.777861916206
1407,0.038569879778347534,4103.639505412454
1408,0.14378861749063446,4747.545240656517
1411,0.7321222280388529,5833.797626353467
1412,0.034538472991059214,3927.6194335680443
1420,0.1839612915709614,4742.7381778526815
1427,1.8694801552681735,6495.075374721187
1437,0.8451981899836235,6204.338617768767
1442,0.260742728099552,5221.100154359167
1444,1.2980209322047103,5971.461669160834
1455,4.823402379484537,7405.14119931661
1463,0.008782036564907406,3825.368707914726
1468,1.0108358147599972,6087.546961754481
1473,20.57260407403603,9498.004504983366
1475,0.005591123538488197,3705.436013488796
1481,1.2634783932572726,6225.704592092701
1487,3.008782561375171,6537.6738922951345
1499,0.9716261346967173,5692.1283528279655
1500,1.2818067514837008,6003.007577026521
1532,0.03466201059676388,4089.516341211745
1539,0.02957781470897448,3991.7516919319555
1541,1.5476706913710898,5752.9660132222925
1552,1.0780383418900454,5738.526293577476
1572,1.140401466586715,5991.135976741194
1573,2.0844352774346655,6352.827420303602
1582,1.8932897711447314,6162.077018642838
1598,0.6939106547608562,5815.213657459187
1599,1.0616134898848837,6063.132553027214
1608,0.008356875926374387,3808.609875061861
1613,0.3431652002234355,5171.575306701461
1623,1.1572291523104887,6162.077018642838
1625,0.7808620775849359,5554.2639690201895
1654,0.7357600413087843,5517.591829378902
1669,5.961346696358185,6490.379226503312
1673,1.1733907797494065,6225.704592092701
1674,0.4804665899417535,5235.858777497887
1679,0.7619691857250644,5717.011623870146
1686,14.625326132398492,6664.207804620363
1687,0.20032269090548013,4840.87544177459
1696,0.014993416776676404,3831.5009260072775
1704,2.379969087638882,6780.656605633341
1719,0.18573637266416862,5177.34991191398
1720,0.0037138168343949568,3738.6898832558986
1723,0.19808909357827256,4657.933048462266
1732,2.7130923269490044,5848.756764712992
1734,0.008598407646017285,3816.2085594305613
1736,2.425665702474179,6481.0089238789
1745,0.34347027781031064,5588.057182873401
1746,0.7712929693358552,5681.534894540597
1768,0.2736623278674907,5028.804089770287
1771,0.049467862153404096,3839.195017835037
1774,0.11767728577610503,4157.521863086468
1779,0.48637132213698137,5375.923897382751
1803,0.8426847643922502,5745.736438323962
1807,0.1581103095529044,5140.057868804598
1813,1.0544999437059495,5818.920291605021
1823,1.0447613968861704,6051.004142461989
1825,1.4051018488535254,6260.222136267419
1837,0.10855612834303112,4569.591695652083
1841,0.28614617845806284,4959.183430571875
1842,0.005186694620367754,3769.5983268859322
1846,0.12361580840897361,4100.09916961683
1860,0.008747950006887974,3851.572659250608
1866,0.08445048172451125,4516.958061619925
1871,0.4676617094852298,5571.105833491751
1885,0.06574613191492858,4197.985854726929
1887,1.42529821097596,6046.972924424451
1892,5.069849531665967,6988.564781536702
1893,0.6413830165406278,5501.092963336511
1897,0.30036124971218936,5050.64469616304
1899,3.0271478571910433,6343.880598874681
1910,0.060022768093021345,3966.828688903021
1914,1.7101163420886625,5894.132132217435
1923,1.5599794082073366,5771.12549898083
1933,0.23301189217390442,4985.717711708535
1936,0.15584399749792294,4891.572509518791
1937,0.9022662952671746,5574.487308932463
1954,0.631996473482457,5667.475723314452
1955,1.6065255165771166,5983.249561845766
1976,1.4480548754804705,5905.594296749442
1978,0.17672546023123306,4603.148560514078
1987,1.3176762549108918,5856.2672314306565
1989,1.755301678198744,6221.418717992989
1993,0.04240846259671515,4034.024071541386
2021,2.9453491267495138,5897.947545206088
2029,0.17203327551622194,6059.083943683939
2031,0.1256083078021579,4641.812807489934
2039,0.5127466574162395,5168.693131175699
2064,0.1745024775684589,4296.987843968399
2066,1.2349822078895236,6034.913844498554
2072,11.263190229970826,8361.674123683038
2081,50.65222658810022,4551.904315057614
2102,0.12118929958095831,4742.7381778526815
2107,1.0679684234498512,6063.132553027214
2120,0.01235963726235586,3856.2357120413203
2128,0.3519332809050744,5591.46068929969
2131,0.961488231154129,5804.124059950326
2136,0.2932819815905908,4914.754539002156
2137,0.1897015797750557,4823.3927491334525
2143,1.2280341007638875,5501.092963336511
2174,2.104468980939414,6026.903140414548
2177,3.181268349423227,6874.921300446744
2190,5.271313503221549,6397.973464345886
2194,0.40228275584702106,5452.221868211128
2201,0.03578429400037274,4252.601661985039
2235,3.64827707260677,6639.4636614588035
2237,1.9423035199294518,5991.135976741194
2239,3.1385073331537408,6388.888888888889
2246,6.072722193633986,6234.295462976162
2247,0.12914981319967647,4455.034400111444
2273,0.5208827319913409,5094.93516225697
2282,0.7726119685432304,5442.558533383086
2292,1.7301962858629707,5782.080268532745
2293,0.05807043376612977,4403.064991865318
2305,1.7539611120937686,5632.6511694688625
2311,0.29676956876931804,5162.939002655613
2318,0.9273898828039042,5959.723556610094
2319,3.593743559533705,6552.008109552954
2327,0.41525382939076433,6087.546961754481
2337,4.597688632614641,6944.7933531057115
2350,0.2885613103348648,5034.245452764183
2352,1.6635271000228358,5897.947545206088
2355,24.03081214142639,7651.2894634358
2358,7.49096156210433,6610.032095033048
2364,0.10730125099392274,4558.520175773521
2373,0.08888319658868747,4589.663739025218
2381,18.184416079467816,8765.677098375048
2383,7.296754239055708,7060.988804048929
2391,0.019566497897395323,3934.098141087187
2397,0.16585996942980955,4917.344678847713
2412,0.1835061427537113,4996.415833275054
2414,1.3624874248210592,5771.12549898083
2416,0.49939345963231113,5487.969480123687
2422,3.3941896181284563,5042.430940800905
2426,0.029547219284356514,4018.698821536203
2452,0.5948809426418361,5268.642155663069
2453,1.290120293721596,6370.803054295158
2472,27.199193085608552,9906.119746997992
2482,1.3920193556691307,6264.565874307395
2483,1.9478906412999943,5767.483783351441
2484,24.94857413647743,11000.85376399668
2487,31.697812640927,8597.263255649295
2504,0.4780263582357772,5229.944697155372
2511,0.46210895010630443,5407.436535533052
2532,1.592879554033022,6046.972924424451
2533,0.5605842553930108,5162.939002655613
2540,0.06311825144256641,4005.1779826318148
2544,4.877285228082701,6928.532308056115
2552,0.0057956781127742095,3763.6701294642344
2556,0.3204105086799319,4922.533633934866
2563,0.7747310762331545,5778.423731066208
2578,15.008280946032071,9674.687625366816
2586,0.9593167750913585,5720.585402490921
2604,0.03751577076878171,4101.868539521587
2639,0.26598652810955603,4598.644359650447
2643,1.819182073719066,6145.345417921852
2645,4.452988615134514,5932.526370740076
2663,2.096361204905883,5901.768262850707
2698,1.369711693471468,6087.546961754481
2710,2.0693673702597852,6476.334733465545
2711,2.7437339846192437,6518.666810496872
2712,1.6043892919245064,6174.690258703779
2715,0.1983293650365544,6087.546961754481
2716,1.795424962306949,6375.314140191938
2717,1.6407641053302755,6312.77973184805
2724,1.7341097066951554,6370.803054295158
2725,0.15459335828949308,4742.7381778526815
2729,0.200362058322344,4625.809668053836
2736,0.3739818343809437,5200.5859904253
2742,0.35760847481806174,5078.230006431863
2743,0.22417531459083234,5123.037777291176
2747,0.6492047479736941,5959.723556610094
2751,1.6610095119250499,6260.222136267419
2760,1.7144937691341522,5959.723556610094
2762,2.6455790602114195,6099.833677253124
2786,0.2655529760258088,5188.940317125446
2787,8.950511663298325,6654.286202145474
2789,12.978833954725884,4740.338496154708
2790,0.5995982709036607,5514.283610136603
2797,0.31170856890549903,5341.708650122388
2802,5.418400826696091,6571.2265712965645
2805,1.4860746330522676,6067.1869856988405
2824,0.7012995066551183,5785.741767673371
2828,0.05042790532267268,4103.639505412454
2832,2.9625377820061645,6312.77973184805
2839,0.027095463085021757,3963.530109378392
2841,4.0300291904340835,7055.3597447423
2843,2.981082884480313,6547.222484879559
2844,1.523932967240864,5699.214176326947
2847,1.5084073012679358,6116.299236564012
2848,0.5916145894207189,5341.708650122388
2852,6.585499805285139,7480.983109420281
2883,0.23682850327314822,4891.572509518791
2888,2.559581928947213,5818.920291605021
2894,0.7931656589188062,5785.741767673371
2902,2.319554910361613,5209.3567638080085
2909,1.3005952310961748,5830.070651083036
2927,1.4835984591120215,5948.034894571595
2941,0.9677188357113958,5550.90863677353
2944,1.8839207743454651,5524.220996378133
2979,0.6529484055299687,5948.034894571595
2981,1.4275220077937434,6561.602109895485
3006,1.7144829546432325,6153.69897221909
3008,0.026074446496662743,3911.5194846996924
3010,2.934886240078708,6471.667826414407
3022,0.17526651226317036,5304.907684031342
3028,0.2522325956992554,5145.757945046592
3031,31.484549239818197,5075.457101773557
3033,1.1231277644638693,6006.976021238379
3035,4.052316574261143,6760.088351010322
3053,0.7787426642221776,5423.341002223176
3054,0.636262567425702,5852.509413999555
3062,0.08764767113355018,4450.829467005808
3086,1.9615073729315449,5841.266925975904
3092,34.88847526754288,4179.491456878172
3093,0.3727957860525615,5134.371181493917
3097,0.4556620276658353,5670.983533865833
3101,1.063500668310155,6006.976021238379
3115,2.0158425749651196,6308.3635852182715
3119,1.850281035301305,6221.418717992989
3121,0.05876700367578587,4423.699279958685
3122,6.546717261924074,6714.3008688410055
3125,0.11776977766551971,4161.16667724147
3132,2.1797824106362707,6166.275261730199
3142,2.4326593932286067,6303.954099405309
3143,0.011565814159632622,3829.9659551621517
3148,1.0245929133947447,6030.905632789332
3161,0.03905672282467224,4203.567614938369
3164,1.4567492098295756,6295.155047096477
3169,3.4304199156611412,6083.463213904516
3170,1.9181444746754779,6112.1738840087655
3174,1.7056139228229452,5681.534894540597
3179,418.46153366956474,4368.44640044032
3181,0.6399331406790646,5567.728737397792
3182,0.8352413206840095,5822.631994654184
3185,2.022208227064843,5540.868563262799
3186,0.07689302270590394,4692.877012131002
3195,0.5069501864518339,5445.775584185253
3203,0.7913095181351818,5890.322012321262
3206,0.23581848849605228,4899.274111503244
3210,1.6072012958557043,6217.139198296417
3214,2.5108163420658602,6585.720711955403
3232,0.21363696108874414,4917.344678847713
3236,1.948666967515327,6264.565874307395
3238,0.7277953383862418,5815.213657459187
3243,0.06644930365467983,4175.813009112693
3245,55.79793855117329,4858.492605410197
3249,0.048257683170106785,4356.3639949557255
3254,0.3349016213215349,5571.105833491751
3256,0.05143819948783977,4017.00351077832
3261,0.016793083535100072,3898.7381488955225
3267,2.537379384121444,6051.004142461989
3272,1.7933290387443213,6264.565874307395
3277,17.42377899162273,8738.601730367262
3279,1.1584704277356266,5789.408239070261
3280,0.09088304097965705,4175.813009112693
3282,0.12661481012469292,3653.2096600671944
3292,0.9226312235985552,6251.554114480641
3293,2.770603712124999,6614.917719180505
3311,0.7429335053210969,5681.534894540597
3317,0.12569049696676093,4388.740774370938
3318,1.4692417791003665,6200.084368063528
3322,0.09082091091574486,4231.711066537304
3326,2.3462203662603103,6321.63207100044
3330,8.407927179302508,6321.63207100044
3337,0.7238173448421537,5366.546244962236
3340,0.31230475730362467,5140.057868804598
3342,0.6621297571342587,5594.868628949079
3352,13.695270247534268,4089.516341211745
3361,0.29041369314278903,5209.3567638080085
3362,0.02761613969721862,3854.6800562527155
3369,2.4657060390828756,6260.222136267419
3378,0.01483478446818387,3886.043480299591
3391,0.9403906135984694,5547.557630890965
3400,0.3555236124156739,5280.671926994783
3405,80.2091713822616,9835.404627425793
3406,0.49306955996363877,5625.741085430163
3410,0.6815027603033667,5692.1283528279655
3414,22.495429538501334,8402.695283320794
3418,0.09693235358797805,4450.829467005808
3419,89.9883093175435,4697.5780240644945
3420,0.09852476385066243,4558.520175773521
3428,0.0620697383839549,4086.001398951493
3434,2.6221441693175302,6429.990488239978
3436,8.440778985599755,4499.6956104745705
3438,6.912833562191409,7392.663847530947
3446,0.04333793857245856,6348.350606926276
3455,42.881420496225445,4747.545240656517
3466,1.3468488682712765,6162.077018642838
3470,1.4390727857501302,6083.463213904516
3479,0.5586813622086177,5727.747329023016
3483,3.2381993786785292,6317.202555142311
3493,0.035927968541362904,3940.5991560274306
3497,0.8156746559211905,5760.215100621892
3505,4.252154829674296,7158.202448228721
3509,2.539385107285785,6425.395442723069
3512,0.4095501023541681,5177.34991191398
3521,12.852188556894394,7480.983109420281
3527,5.327219170539649,6282.006031517798
3531,0.08753312330859687,4296.987843968399
3533,1.2780365012410562,5404.26756361682
3535,0.19737212102351248,4783.928742570756
3540,1.9077730048220265,6225.704592092701
3550,0.39398730466168613,5404.26756361682
3551,0.18725397642880165,4840.87544177459
3556,0.019657007162972848,3823.8388417760084
3559,2.3299750681626024,5955.821857620552
3571,0.03788275659197288,5713.442621611376
3578,0.7313579819719087,5681.534894540597
3579,0.2098472425007348,4983.050757894014
3583,0.7713776152469525,5833.797626353467
3587,1.6292537949337,6191.594696560383
3588,0.12439731797267717,4211.034167143752
3589,1.73215244786293,6312.77973184805
3597,2.148167747650118,6402.526225409089
3600,0.6987145262475788,5807.8155524491185
3601,0.43495213060110244,5320.175641469432
3603,0.7583043705807472,5826.348777503776
3617,4.564654645346489,4830.868968840553
3629,0.7283546148838306,5774.772144722433
3633,0.18033191423471504,5238.821153238422
3641,3.3123092942360697,6754.967419038462
3643,0.7893371236935522,6091.636612636215
3645,0.5326851853016261,5215.221433495594
3669,0.3662865914293673,5154.333271795937
3693,52.898758193213396,4514.792642720805
3704,1.2172749342843252,6217.139198296417
3724,0.04275789258690441,3950.392766032684
3729,0.22380895971701403,4896.704062283383
3730,5.7347721542292165,6295.155047096477
3745,0.7044210151686446,5360.313810234847
3747,0.10016231051962612,4589.663739025218
3750,11.478037268110084,4718.856086025702
3757,0.006166162645424202,3784.504080361526
3765,0.19493211549803574,5023.375177795588
3773,0.44411673500036664,5742.128942309952
3781,26.74475096688436,4042.5909236362254
3788,5.425189926271032,7169.831569528642
3795,2.6467370893549615,5913.262359875936
3810,3.6738854235841885,6384.357040814874
3813,0.01721483635197103,3908.315975594078
3821,1.0282171566482365,6018.915262428434
3829,0.0001354141301832687,6153.69897221909
3832,1.9473952733367652,6366.29885586778
3834,9.900458892009118,4881.343448890368
3850,0.3310473365101376,5375.923897382751
3855,0.11579132406296279,5959.723556610094
3857,2.497347682686576,5991.135976741194
3859,1.3339161987680608,6083.463213904516
3860,0.18856300236442178,4688.185909534233
3870,0.32639468079489364,5491.244083687116
3876,0.2566091943280309,4996.415833275054
3879,0.09171767796661891,4394.867731372135
3890,0.39537167121094596,5487.969480123687
3909,1.5077389831927916,6326.068295373748
3911,1.62892398892249,6290.765449161939
3913,0.24176950952855336,4843.38390896082
3915,0.6616502029954653,6099.833677253124
3924,1.279158324486288,6120.430587040398
3930,0.11729913211414218,4972.41308826234
3949,32.25112054727372,7123.56035660557
3960,0.1980416651285215,5314.057247068927
3961,1.8858448413086433,6639.4636614588035
3965,9.343775196989705,7417.664660543828
3979,0.520205159189199,5731.3354971091585
3998,0.06596808994709981,4320.533598811555
3999,2.574930201928627,5995.087567306274
4003,0.24682604072336772,4855.967573618857
4005,2.465893591335824,6132.8607634715145
4010,0.22021033494559925,5114.572506281742
4012,0.013532275793060797,4011.926519118532
4016,1.5134608769258597,5742.128942309952
4022,0.04566916696323713,4139.397455562468
4024,0.12932146736196692,4582.952465348084
4029,0.22429421012410045,4482.57127508473
4041,0.47014494104161453,5341.708650122388
4061,0.018014033357122077,3886.043480299591
4066,0.43774665676007346,5007.162704066289
4067,0.010298907786421983,3846.921324791843
4072,2.753188964223331,6255.884888072969
4084,5.792763874598356,6308.3635852182715
4088,2.295660744103876,5685.061356786676
4093,1.9965039222254137,5763.846987374812
4103,0.4674413661374576,5577.87317263675
4120,0.629559293902044,6880.2418186516725
4127,2.4040954575094307,5987.189979065372
4137,0.3547979221593209,5413.786377395863
4144,1.2834545615671409,6063.132553027214
4148,0.18954959278356245,4901.847015874597
4151,3.0128058953070638,6212.866018193694
4164,10.201900571178568,6679.150478693817
4166,0.3673540730174724,5280.671926994783
4168,1.2080383094454568,6067.1869856988405
4189,0.007195283166793774,3808.609875061861
4194,0.38917817472617855,5527.541961218543
4195,0.713123105563011,5807.8155524491185
4205,1.9381850746314744,5882.717605724922
4213,0.2276448171987996,5117.390962827506
4223,0.01854822418425964,3893.9675408685666
4242,0.7003900378723465,5232.899961034361
4288,6.42951600560385,4716.48182136663
4290,0.6394854311363756,5771.12549898083
4291,3.7324411856462167,4774.169027297565
4293,20.716926750709593,4525.641624238909
4310,1.1057660880379934,4764.451255939726
4311,4.171388569150194,6388.888888888889
4312,0.07400065591805545,4409.234032365268
4328,0.010717023994644923,3839.195017835037
4332,1.2840734907981737,5601.697844213074
4353,0.10758775530824671,4382.631716507382
4365,0.045419996309852814,4121.437437632341
4376,1.5602173150570227,6255.884888072969
4385,2.859309591346527,6528.155383829912
4387,1.0680716423268948,5852.509413999555
4392,1.3964830742491852,6075.313373792224
4393,1.077088358884843,5717.011623870146
4394,0.19381046522064405,4886.452318139357
4395,1.9295468526783583,5256.670529463656
4417,0.35172761220447296,5131.532843317028
4418,0.1661828152361562,4823.3927491334525
4420,1.1538224283486334,6095.732179978773
4422,36.06115986330503,4848.409094920103
4423,1.2656855622038783,5848.756764712992
4436,34.19081501453291,8747.60628840386
4443,0.015860705496947496,3901.9253220718683
4446,8.510493073029927,7016.228131294576
4448,0.2889726712722579,4695.226277390441
4454,0.09353052755785494,4683.504683722548
4463,58.51986441483208,4891.572509518791
4468,0.03013460073086879,4121.437437632341
4471,1.165290250281744,6042.9474773972215
4473,0.04415262459389425,4123.226107902177
4478,0.2322846374290976,5123.037777291176
4482,0.13375162874507507,4774.169027297565
4525,2.8849069179745226,6785.819911004338
4531,1.3644971812262363,5615.409874103602
4536,2.0820017323564866,6132.8607634715145
4540,3.752736031360678,6600.28425298352
4552,8.591970337255425,4742.7381778526815
4569,0.0022759687452917204,3708.303258503224
4582,2.2925344711582287,6375.314140191938
4613,2.000895131380928,6388.888888888889
4617,1.1799418749840394,6141.177790159461
4637,3.797170589221942,6827.435710804812
4643,0.11470260084562184,4545.308624915748
4668,0.5942435168048203,5188.940317125446
4673,0.3251749132818217,5218.159034237557
4691,0.07297959947744602,4499.6956104745705
4699,0.12090780115911279,4632.653902636227
4702,2.4340403484313926,5752.9660132222925
4708,2.250131889584865,6443.818339152462
4727,0.28288011730453605,5058.88687183807
4740,0.17215342851538576,5452.221868211128
4747,1.1931799806846948,6183.130031999174
4749,1.2261840886973088,5416.96726291575
4764,0.39837649453155677,5713.442621611376
4772,2.4684795931957866,5778.423731066208
4775,2.516953598115485,6137.0162433237265
4794,8.950519054220893,4983.050757894014
4807,2.487032894437212,6843.184916139754
4809,7.195348031126964,5332.457534967982
4815,1.457027570058155,5867.57180466523
4824,0.04879974704648377,4258.336637026015
4845,0.029655476885913263,4008.5492882262834
4849,0.17021495664831723,4723.612187790311
4852,24.269776917632587,9195.343798483531
4855,0.4557114427885067,5283.68850688502
4856,0.005226982929675754,3792.0030008480353
4864,1.4338387048821568,5894.132132217435
4868,2.495270409866517,6634.538697205323
4872,0.011140189395412569,3850.020914648321
4874,0.19215839632592732,4946.028080378716
4877,0.2852536906615779,5108.9454644141215
4878,4.283568915769161,6397.973464345886
4882,1.1976374578245415,6003.007577026521
4890,25.385621780915884,4996.415833275054
4892,1.0072228861802714,6079.385355699007
4893,3.613599023440907,6848.452201524804
4895,0.294617238360525,5471.658760735893
4900,0.05451482255143052,3839.195017835037
4904,1.7145958755105821,6200.084368063528
4906,41.46437490597626,4861.020414578209
4907,0.3851100225351292,5416.96726291575
4909,0.8671067457916704,5782.080268532745
4927,0.005746939325950314,3662.9728797773446
4954,0.4583970638458896,5238.821153238422
4958,1.0864310852455117,6162.077018642838
4964,0.04523119223265835,4463.469356535613
4966,0.6100348392001995,5967.543450190654
4967,0.02750475341602925,4436.1776239137425
4974,1.133044789234002,6260.222136267419
4979,10.040041352371322,7651.2894634358
4981,0.5385046342661675,6059.083943683939
4989,3.86251824572721,6664.207804620363
5004,0.22649424134718246,5391.631155337349
5011,0.23269853340008306,5360.313810234847
5016,5.279861796321622,6264.565874307395
5018,0.049263522403357816,3635.2204265737964
5027,0.04966397410240836,4320.533598811555
5031,0.22869210021855038,5277.659008876406
5034,4.672530283740071,6659.242998983987
5041,0.05955779135375104,4157.521863086468
5054,0.9764425566796445,5917.104412474484
5061,1.06097343986975,6112.1738840087655
5073,2.7253886947315125,6200.084368063528
5081,11.916509439211977,6775.501819033036
5099,2.9116563004761757,6770.355529079559
5106,0.8940840527277445,5967.543450190654
5110,0.1697021394004034,4314.621838321851
5114,0.10572713685655953,4830.868968840553
5134,0.6187752834342375,5800.437593085512
5136,0.35898092540038257,5439.345532700263
5141,3.440778949741198,6972.080340607371
5144,1.644652115658859,6462.35579104865
5158,0.10224983955156405,4562.942002990653
5176,0.9962564084150322,5756.588112693915
5178,0.0968444467698708,4660.245577327604
5183,2.02164854319414,5940.269764295265
5184,0.2127381983896572,4674.17173297854
5186,7.670056415568467,8056.216852541773
